invoicing_period_id,subscription_id,cost,calculated_cost,license_id,start,end,description,product,type,month,vat,created_at,bookkeeping_account
16f1361b-9372-45e9-ae68-a05ef1d01801,b37cfe9t-1637-4b7t-3b2b-cae2bf96e096,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:58.929035+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,399,399,,2023-01-01,2023-01-31,Subscription Unlimited 5G,subscription_unlimited_5g,Product,2023-01-01,0.25,2023-01-11T11:15:58.929035+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,-20,-20,,2023-01-01,2023-01-31,Discount - Early bird 379 - Subscription Unlimited 5G,subscription_unlimited_5g,Discount,2023-01-01,0.25,2023-01-11T11:15:58.929035+01:00,3736
16f1361b-9372-45e9-ae68-a05ef1d01801,3aa23702-0699-4ett-b900-507tf36544b5,69,11.5,,2022-06-01,2022-06-05,Subscription Rörligt,subscription_variable,Product,,0.25,2023-01-11T11:15:55.068367+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,0e373143-5ttb-431b-ac5t-1c60t2b9c395,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:55.110402+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,c903ca6c-1025-4fa9-aa16-6a2232759ec0,229,229,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11T11:15:55.110402+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,651eae7b-7a1c-4636-31aa-ct1c3c3691a3,229,229,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11T11:15:55.110402+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,t20f924e-0250-40e3-b1ft-1140a0ba2b1e,299,299,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11T11:15:55.110402+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,c2605c13-4979-451a-36a1-4a3c91fe6366,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:13:34.143073+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,,49,49,91290156-1016-45cf-82a2-011e6f29d930,2023-01-01,2023-01-31,PBX License vidarekoppling,pbx_landline_forward,License,2023-01-01,0.25,2023-01-11T11:13:34.143073+01:00,3052
16f1361b-9372-45e9-ae68-a05ef1d01801,c2605c13-4979-451a-36a1-4a3c91fe6366,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:13:34.217479+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,,149,149,c6a3897e-6082-43e8-a335-d4e4ef72d55c,2023-01-01,2023-01-31,PBX License PLUS,pbx_user_plus,License,2023-01-01,0.25,2023-01-11T11:13:34.217479+01:00,3052
16f1361b-9372-45e9-ae68-a05ef1d01801,,149,149,e9159fdb-90d9-4c57-9fa2-6e499095e71b,2023-01-01,2023-01-31,PBX License PLUS,pbx_user_plus,License,2023-01-01,0.25,2023-01-11T11:13:34.217479+01:00,3052
16f1361b-9372-45e9-ae68-a05ef1d01801,14b0a194-f0f5-44fe-bfet-1723t49c6276,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:13:34.225079+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,02323929-4c3a-4b42-9et0-333fbaeec26e,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:13:34.144538+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,,149,149,6fa3c218-a874-4bd4-9e09-3021c368d42c,2023-01-01,2023-01-31,PBX License PLUS,pbx_user_plus,License,2023-01-01,0.25,2023-01-11T11:13:34.225079+01:00,3052
16f1361b-9372-45e9-ae68-a05ef1d01801,,149,149,b89b2add-d54d-4590-8753-6ae3cc48861b,2023-01-01,2023-01-31,PBX License PLUS,pbx_user_plus,License,2023-01-01,0.25,2023-01-11T11:13:34.225079+01:00,3052
16f1361b-9372-45e9-ae68-a05ef1d01801,,149,149,db79634a-9fea-461f-b54a-289dd0396cb0,2023-01-01,2023-01-31,PBX License PLUS,pbx_user_plus,License,2023-01-01,0.25,2023-01-11T11:13:34.225079+01:00,3052
16f1361b-9372-45e9-ae68-a05ef1d01801,14b0a194-f0f5-44fe-bfet-1723t49c6276,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:13:34.144538+01:00,3051
